trip_id,orden,stop_id,hora_llegada,hora_salida
0063112026-04-23,10,80100,11:57:00,11:59:00
0063112026-04-24,6,10600,8:32:00,8:34:00
0063112026-04-24,9,11208,10:58:00,11:00:00
0063112026-04-24,10,80100,11:57:00,11:59:00
0063112026-04-25,6,10600,8:32:00,8:34:00
0063112026-04-25,9,11208,10:58:00,11:00:00
0063112026-04-25,10,80100,11:57:00,11:59:00
0063112026-04-26,6,10600,8:32:00,8:34:00
0063112026-04-26,9,11208,10:58:00,11:00:00
0063112026-04-26,10,80100,11:57:00,11:59:00
0063112026-04-27,6,10600,8:32:00,8:34:00
0063112026-04-27,9,11208,10:58:00,11:00:00
0063112026-04-27,10,80100,11:57:00,11:59:00
0063112026-04-28,6,10600,8:32:00,8:34:00
0063112026-04-28,9,11208,10:58:00,11:00:00
0063112026-04-28,10,80100,11:57:00,11:59:00
0063112026-04-29,6,10600,8:32:00,8:34:00
0063112026-04-29,9,11208,10:58:00,11:00:00
0063112026-04-29,10,80100,11:57:00,11:59:00
0063112026-04-30,6,10600,8:32:00,8:34:00
0063112026-04-30,9,11208,10:58:00,11:00:00
0063112026-04-30,10,80100,11:57:00,11:59:00
0063112026-05-01,6,10600,8:32:00,8:34:00
0063112026-05-01,9,11208,10:58:00,11:00:00
0063112026-05-01,10,80100,11:57:00,11:59:00
0063112026-05-02,6,10600,8:32:00,8:34:00
0063112026-05-02,9,11208,10:58:00,11:00:00
0063112026-05-02,10,80100,11:57:00,11:59:00
0063112026-05-03,6,10600,8:32:00,8:34:00
0063112026-05-03,9,11208,10:58:00,11:00:00
0063112026-05-03,10,80100,11:57:00,11:59:00
0063112026-05-04,6,10600,8:32:00,8:34:00
0063112026-05-04,9,11208,10:58:00,11:00:00
0063112026-05-04,10,80100,11:57:00,11:59:00
0063112026-05-05,6,10600,8:32:00,8:34:00
0063112026-05-05,9,11208,10:58:00,11:00:00
0063112026-05-05,10,80100,11:57:00,11:59:00
0063112026-05-06,6,10600,8:32:00,8:34:00
0063112026-05-06,9,11208,10:58:00,11:00:00
0063112026-05-06,10,80100,11:57:00,11:59:00
0063112026-05-07,6,10600,8:32:00,8:34:00
0063112026-05-07,9,11208,10:58:00,11:00:00
0063112026-05-07,10,80100,11:57:00,11:59:00
0063112026-05-08,6,10600,8:32:00,8:34:00
0063112026-05-08,9,11208,10:58:00,11:00:00
0063112026-05-08,10,80100,11:57:00,11:59:00
0063112026-05-09,6,10600,8:32:00,8:34:00
0063112026-05-09,9,11208,10:58:00,11:00:00
0063112026-05-09,10,80100,11:57:00,11:59:00
0063112026-05-10,6,10600,8:32:00,8:34:00
0063112026-05-10,9,11208,10:58:00,11:00:00
0063112026-05-10,10,80100,11:57:00,11:59:00
0063112026-05-11,6,10600,8:32:00,8:34:00
0063112026-05-11,9,11208,10:58:00,11:00:00
0063112026-05-11,10,80100,11:57:00,11:59:00
0063112026-05-12,6,10600,8:32:00,8:34:00
0063112026-05-12,9,11208,10:58:00,11:00:00
0063112026-05-12,10,80100,11:57:00,11:59:00
0063112026-05-30,6,10600,8:32:00,8:34:00
0063112026-05-30,9,11208,10:58:00,11:00:00
0063112026-05-30,10,80100,11:57:00,11:59:00
0063112026-06-02,6,10600,8:32:00,8:34:00
0063112026-06-02,9,11208,10:58:00,11:00:00
0063112026-06-02,10,80100,11:57:00,11:59:00
0063112026-07-25,6,10600,8:32:00,8:34:00
0063112026-07-25,9,11208,10:58:00,11:00:00
0063112026-07-25,10,80100,11:57:00,11:59:00
0063112026-07-30,6,10600,8:32:00,8:34:00
0063112026-07-30,9,11208,10:58:00,11:00:00
0063112026-07-30,10,80100,11:57:00,11:59:00
0063112026-09-12,6,10600,8:32:00,8:34:00
0063112026-09-12,9,11208,10:58:00,11:00:00
0063112026-09-12,10,80100,11:57:00,11:59:00
0063112026-09-14,6,10600,8:32:00,8:34:00
0063112026-09-14,9,11208,10:58:00,11:00:00
0063112026-09-14,10,80100,11:57:00,11:59:00
0063132026-04-07,4,11208,10:58:00,11:00:00
0063132026-04-07,5,80100,11:57:00,11:59:00
0063132026-04-08,4,11208,10:58:00,11:00:00
0063132026-04-08,5,80100,11:57:00,11:59:00
0063132026-04-09,4,11208,10:58:00,11:00:00
0063132026-04-09,5,80100,11:57:00,11:59:00
0063132026-04-10,4,11208,10:58:00,11:00:00
0063132026-04-10,5,80100,11:57:00,11:59:00
0063132026-04-11,4,11208,10:58:00,11:00:00
0063132026-04-11,5,80100,11:57:00,11:59:00
0063132026-04-12,4,11208,10:58:00,11:00:00
0063132026-04-12,5,80100,11:57:00,11:59:00
0063132026-04-13,4,11208,10:58:00,11:00:00
0063132026-04-13,5,80100,11:57:00,11:59:00
0063132026-04-14,4,11208,10:58:00,11:00:00
0063132026-04-14,5,80100,11:57:00,11:59:00
0063132026-04-15,4,11208,10:58:00,11:00:00
0063132026-04-15,5,80100,11:57:00,11:59:00
0063132026-04-16,4,11208,10:58:00,11:00:00
0063132026-04-16,5,80100,11:57:00,11:59:00
0063132026-04-17,4,11208,10:58:00,11:00:00
0063132026-04-17,5,80100,11:57:00,11:59:00
0063132026-04-18,4,11208,10:58:00,11:00:00
0063132026-04-18,5,80100,11:57:00,11:59:00
0063132026-04-19,4,11208,10:58:00,11:00:00
0063132026-04-19,5,80100,11:57:00,11:59:00
0063132026-04-20,4,11208,10:58:00,11:00:00
0063132026-04-20,5,80100,11:57:00,11:59:00
0063132026-04-21,4,11208,10:58:00,11:00:00
0063132026-04-21,5,80100,11:57:00,11:59:00
0063132026-04-22,4,11208,10:58:00,11:00:00
0063132026-04-22,5,80100,11:57:00,11:59:00
0063132026-04-23,4,11208,10:58:00,11:00:00
0063132026-04-23,5,80100,11:57:00,11:59:00
0063132026-04-24,4,11208,10:58:00,11:00:00
0063132026-04-24,5,80100,11:57:00,11:59:00
0063132026-04-25,4,11208,10:58:00,11:00:00
0063132026-04-25,5,80100,11:57:00,11:59:00
0063132026-04-26,4,11208,10:58:00,11:00:00
0063132026-04-26,5,80100,11:57:00,11:59:00
0063132026-04-27,4,11208,10:58:00,11:00:00
0063132026-04-27,5,80100,11:57:00,11:59:00
0063132026-04-28,4,11208,10:58:00,11:00:00
0063132026-04-28,5,80100,11:57:00,11:59:00
0063132026-04-29,4,11208,10:58:00,11:00:00
0063132026-04-29,5,80100,11:57:00,11:59:00
0063132026-04-30,4,11208,10:58:00,11:00:00
0063132026-04-30,5,80100,11:57:00,11:59:00
0063132026-05-01,4,11208,10:58:00,11:00:00
0063132026-05-01,5,80100,11:57:00,11:59:00
0063132026-05-02,4,11208,10:58:00,11:00:00
0063132026-05-02,5,80100,11:57:00,11:59:00
0063132026-05-03,4,11208,10:58:00,11:00:00
0063132026-05-03,5,80100,11:57:00,11:59:00
0063132026-05-04,4,11208,10:58:00,11:00:00
0063132026-05-04,5,80100,11:57:00,11:59:00
0063132026-05-05,4,11208,10:58:00,11:00:00
0063132026-05-05,5,80100,11:57:00,11:59:00
0063132026-05-06,4,11208,10:58:00,11:00:00
0063132026-05-06,5,80100,11:57:00,11:59:00
0063132026-05-07,4,11208,10:58:00,11:00:00
0063132026-05-07,5,80100,11:57:00,11:59:00
0063132026-05-08,4,11208,10:58:00,11:00:00
0063132026-05-08,5,80100,11:57:00,11:59:00
0063132026-05-09,4,11208,10:58:00,11:00:00
0063132026-05-09,5,80100,11:57:00,11:59:00
0063132026-05-10,4,11208,10:58:00,11:00:00
0063132026-05-10,5,80100,11:57:00,11:59:00
0063132026-05-11,4,11208,10:58:00,11:00:00
0063132026-05-11,5,80100,11:57:00,11:59:00
0063132026-05-12,4,11208,10:58:00,11:00:00
0063132026-05-12,5,80100,11:57:00,11:59:00
0063132026-05-30,4,11208,10:58:00,11:00:00
0063132026-05-30,5,80100,11:57:00,11:59:00
0063132026-06-02,4,11208,10:58:00,11:00:00
0063132026-06-02,5,80100,11:57:00,11:59:00
0063132026-07-25,4,11208,10:58:00,11:00:00
0063132026-07-25,5,80100,11:57:00,11:59:00
0063132026-07-30,4,11208,10:58:00,11:00:00
0063132026-07-30,5,80100,11:57:00,11:59:00
0063132026-09-12,4,11208,10:58:00,11:00:00
0063132026-09-12,5,80100,11:57:00,11:59:00
0063132026-09-14,4,11208,10:58:00,11:00:00
0063132026-09-14,5,80100,11:57:00,11:59:00
0063212026-04-04,2,4104,9:39:00,9:41:00
0063212026-04-04,3,78400,10:11:00,10:13:00
0063212026-04-04,4,4040,11:03:00,11:06:00
0063212026-04-04,8,80100,13:05:00,13:08:00
0063212026-04-04,9,11208,14:01:00,14:03:00
0063212026-04-04,12,10600,16:58:00,17:00:00
0063212026-04-07,2,80100,17:24:00,17:26:00
0063212026-04-07,3,11208,18:22:00,18:24:00
0063212026-04-07,6,10600,20:47:00,20:49:00
0063212026-04-08,2,80100,17:24:00,17:26:00
0063212026-04-08,3,11208,18:22:00,18:24:00
0063212026-04-08,6,10600,20:47:00,20:49:00
0063212026-04-09,2,80100,17:24:00,17:26:00
0063212026-04-09,3,11208,18:22:00,18:24:00
0063212026-04-09,6,10600,20:47:00,20:49:00
0063212026-04-10,2,80100,17:24:00,17:26:00
0063212026-04-10,3,11208,18:22:00,18:24:00
0063212026-04-10,6,10600,20:47:00,20:49:00
0063212026-04-11,2,80100,17:24:00,17:26:00
0063212026-04-11,3,11208,18:22:00,18:24:00
0063212026-04-11,6,10600,20:47:00,20:49:00
0063212026-04-12,2,80100,17:24:00,17:26:00
0063212026-04-12,3,11208,18:22:00,18:24:00
0063212026-04-12,6,10600,20:47:00,20:49:00
0063212026-04-13,2,80100,17:24:00,17:26:00
0063212026-04-13,3,11208,18:22:00,18:24:00
0063212026-04-13,6,10600,20:47:00,20:49:00
0063212026-04-14,2,80100,17:24:00,17:26:00
0063212026-04-14,3,11208,18:22:00,18:24:00
0063212026-04-14,6,10600,20:47:00,20:49:00
0063212026-04-15,2,80100,17:24:00,17:26:00
0063212026-04-15,3,11208,18:22:00,18:24:00
0063212026-04-15,6,10600,20:47:00,20:49:00
0063212026-04-16,2,80100,17:24:00,17:26:00
0063212026-04-16,3,11208,18:22:00,18:24:00
0063212026-04-16,6,10600,20:47:00,20:49:00
0063212026-04-17,2,80100,17:24:00,17:26:00
0063212026-04-17,3,11208,18:22:00,18:24:00
0063212026-04-17,6,10600,20:47:00,20:49:00
0063212026-04-18,2,80100,17:24:00,17:26:00
0063212026-04-18,3,11208,18:22:00,18:24:00
0063212026-04-18,6,10600,20:47:00,20:49:00
0063212026-04-19,2,80100,17:24:00,17:26:00
0063212026-04-19,3,11208,18:22:00,18:24:00
0063212026-04-19,6,10600,20:47:00,20:49:00
0063212026-04-20,2,80100,17:24:00,17:26:00
0063212026-04-20,3,11208,18:22:00,18:24:00
0063212026-04-20,6,10600,20:47:00,20:49:00
0063212026-04-21,2,80100,17:24:00,17:26:00
0063212026-04-21,3,11208,18:22:00,18:24:00
0063212026-04-21,6,10600,20:47:00,20:49:00
0063212026-04-22,2,80100,17:24:00,17:26:00
0063212026-04-22,3,11208,18:22:00,18:24:00
0063212026-04-22,6,10600,20:47:00,20:49:00
0063212026-04-23,2,80100,17:24:00,17:26:00
0063212026-04-23,3,11208,18:22:00,18:24:00
0063212026-04-23,6,10600,20:47:00,20:49:00
0063212026-04-24,2,80100,17:24:00,17:26:00
0063212026-04-24,3,11208,18:22:00,18:24:00
0063212026-04-24,6,10600,20:47:00,20:49:00
0063212026-04-25,2,80100,17:24:00,17:26:00
0063212026-04-25,3,11208,18:22:00,18:24:00
0063212026-04-25,6,10600,20:47:00,20:49:00
0063212026-04-26,2,80100,17:24:00,17:26:00
0063212026-04-26,3,11208,18:22:00,18:24:00
0063212026-04-26,6,10600,20:47:00,20:49:00
0063212026-04-27,2,80100,17:24:00,17:26:00
0063212026-04-27,3,11208,18:22:00,18:24:00
0063212026-04-27,6,10600,20:47:00,20:49:00
0063212026-04-28,2,80100,17:24:00,17:26:00
0063212026-04-28,3,11208,18:22:00,18:24:00
0063212026-04-28,6,10600,20:47:00,20:49:00
0063212026-04-29,2,80100,17:24:00,17:26:00
0063212026-04-29,3,11208,18:22:00,18:24:00
0063212026-04-29,6,10600,20:47:00,20:49:00
0063212026-04-30,2,80100,17:24:00,17:26:00
0063212026-04-30,3,11208,18:22:00,18:24:00
0063212026-04-30,6,10600,20:47:00,20:49:00
0063212026-05-01,2,80100,17:24:00,17:26:00
0063212026-05-01,3,11208,18:22:00,18:24:00
0063212026-05-01,6,10600,20:47:00,20:49:00
0063212026-05-02,2,80100,17:24:00,17:26:00
0063212026-05-02,3,11208,18:22:00,18:24:00
0063212026-05-02,6,10600,20:47:00,20:49:00
0063212026-05-03,2,80100,17:24:00,17:26:00
0063212026-05-03,3,11208,18:22:00,18:24:00
0063212026-05-03,6,10600,20:47:00,20:49:00
0063212026-05-04,2,80100,17:24:00,17:26:00
0063212026-05-04,3,11208,18:22:00,18:24:00
0063212026-05-04,6,10600,20:47:00,20:49:00
0063212026-05-05,2,80100,17:24:00,17:26:00
0063212026-05-05,3,11208,18:22:00,18:24:00
0063212026-05-05,6,10600,20:47:00,20:49:00
0063212026-05-06,2,80100,17:24:00,17:26:00
0063212026-05-06,3,11208,18:22:00,18:24:00
0063212026-05-06,6,10600,20:47:00,20:49:00
0063212026-05-07,2,80100,17:24:00,17:26:00
0063212026-05-07,3,11208,18:22:00,18:24:00
0063212026-05-07,6,10600,20:47:00,20:49:00
0063212026-05-08,2,80100,17:24:00,17:26:00
0063212026-05-08,3,11208,18:22:00,18:24:00
0063212026-05-08,6,10600,20:47:00,20:49:00
0063212026-05-09,2,80100,17:24:00,17:26:00
0063212026-05-09,3,11208,18:22:00,18:24:00
0063212026-05-09,6,10600,20:47:00,20:49:00
0063212026-05-10,2,80100,17:24:00,17:26:00
0063212026-05-10,3,11208,18:22:00,18:24:00
0063212026-05-10,6,10600,20:47:00,20:49:00
0063212026-05-11,2,80100,17:24:00,17:26:00
0063212026-05-11,3,11208,18:22:00,18:24:00
0063212026-05-11,6,10600,20:47:00,20:49:00
0063212026-05-12,2,80100,17:24:00,17:26:00
0063212026-05-12,3,11208,18:22:00,18:24:00
0063212026-05-12,6,10600,20:47:00,20:49:00
0063212026-05-30,2,80100,17:24:00,17:26:00
0063212026-05-30,3,11208,18:22:00,18:24:00
0063212026-05-30,6,10600,20:47:00,20:49:00
0063212026-06-02,2,80100,17:24:00,17:26:00
0063212026-06-02,3,11208,18:22:00,18:24:00
0063212026-06-02,6,10600,20:47:00,20:49:00
0063212026-07-25,2,80100,17:24:00,17:26:00
0063212026-07-25,3,11208,18:22:00,18:24:00
0063212026-07-25,6,10600,20:47:00,20:49:00
0063212026-07-30,2,80100,17:24:00,17:26:00
0063212026-07-30,3,11208,18:22:00,18:24:00
0063212026-07-30,6,10600,20:47:00,20:49:00
0063212026-09-12,2,80100,17:24:00,17:26:00
0063212026-09-12,3,11208,18:22:00,18:24:00
0063212026-09-12,6,10600,20:47:00,20:49:00
0063212026-09-14,2,80100,17:24:00,17:26:00
0063212026-09-14,3,11208,18:22:00,18:24:00
0063212026-09-14,6,10600,20:47:00,20:49:00
0063222026-04-04,2,4104,9:39:00,9:41:00
0063222026-04-04,3,78400,10:11:00,10:13:00
0063222026-04-04,4,4040,11:03:00,11:06:00
0063222026-04-04,8,80100,13:05:00,13:08:00
0063222026-04-04,9,11208,14:01:00,14:03:00
0063222026-04-04,12,10600,16:58:00,17:00:00
0063222026-04-07,2,80100,17:24:00,17:26:00
0063222026-04-07,3,11208,18:22:00,18:24:00
0063222026-04-08,2,80100,17:24:00,17:26:00
0063222026-04-08,3,11208,18:22:00,18:24:00
0063222026-04-09,2,80100,17:24:00,17:26:00
0063222026-04-09,3,11208,18:22:00,18:24:00
0063222026-04-10,2,80100,17:24:00,17:26:00
0063222026-04-10,3,11208,18:22:00,18:24:00
0063222026-04-11,2,80100,17:24:00,17:26:00
0063222026-04-11,3,11208,18:22:00,18:24:00
0063222026-04-12,2,80100,17:24:00,17:26:00
0063222026-04-12,3,11208,18:22:00,18:24:00
0063222026-04-13,2,80100,17:24:00,17:26:00
0063222026-04-13,3,11208,18:22:00,18:24:00
0063222026-04-14,2,80100,17:24:00,17:26:00
0063222026-04-14,3,11208,18:22:00,18:24:00
0063222026-04-15,2,80100,17:24:00,17:26:00
0063222026-04-15,3,11208,18:22:00,18:24:00
0063222026-04-16,2,80100,17:24:00,17:26:00
0063222026-04-16,3,11208,18:22:00,18:24:00
0063222026-04-17,2,80100,17:24:00,17:26:00
0063222026-04-17,3,11208,18:22:00,18:24:00
0063222026-04-18,2,80100,17:24:00,17:26:00
0063222026-04-18,3,11208,18:22:00,18:24:00
0063222026-04-19,2,80100,17:24:00,17:26:00
0063222026-04-19,3,11208,18:22:00,18:24:00
0063222026-04-20,2,80100,17:24:00,17:26:00
0063222026-04-20,3,11208,18:22:00,18:24:00
0063222026-04-21,2,80100,17:24:00,17:26:00
0063222026-04-21,3,11208,18:22:00,18:24:00
0063222026-04-22,2,80100,17:24:00,17:26:00
0063222026-04-22,3,11208,18:22:00,18:24:00
0063222026-04-23,2,80100,17:24:00,17:26:00
0063222026-04-23,3,11208,18:22:00,18:24:00
0063222026-04-24,2,80100,17:24:00,17:26:00
0063222026-04-24,3,11208,18:22:00,18:24:00
0063222026-04-25,2,80100,17:24:00,17:26:00
0063222026-04-25,3,11208,18:22:00,18:24:00
0063222026-04-26,2,80100,17:24:00,17:26:00
0063222026-04-26,3,11208,18:22:00,18:24:00
0063222026-04-27,2,80100,17:24:00,17:26:00
0063222026-04-27,3,11208,18:22:00,18:24:00
0063222026-04-28,2,80100,17:24:00,17:26:00
0063222026-04-28,3,11208,18:22:00,18:24:00
0063222026-04-29,2,80100,17:24:00,17:26:00
0063222026-04-29,3,11208,18:22:00,18:24:00
0063222026-04-30,2,80100,17:24:00,17:26:00
0063222026-04-30,3,11208,18:22:00,18:24:00
0063222026-05-01,2,80100,17:24:00,17:26:00
0063222026-05-01,3,11208,18:22:00,18:24:00
0063222026-05-02,2,80100,17:24:00,17:26:00
0063222026-05-02,3,11208,18:22:00,18:24:00
0063222026-05-03,2,80100,17:24:00,17:26:00
0063222026-05-03,3,11208,18:22:00,18:24:00
0063222026-05-04,2,80100,17:24:00,17:26:00
0063222026-05-04,3,11208,18:22:00,18:24:00
0063222026-05-05,2,80100,17:24:00,17:26:00
0063222026-05-05,3,11208,18:22:00,18:24:00
0063222026-05-06,2,80100,17:24:00,17:26:00
0063222026-05-06,3,11208,18:22:00,18:24:00
0063222026-05-07,2,80100,17:24:00,17:26:00
0063222026-05-07,3,11208,18:22:00,18:24:00
0063222026-05-08,2,80100,17:24:00,17:26:00
0063222026-05-08,3,11208,18:22:00,18:24:00
0063222026-05-09,2,80100,17:24:00,17:26:00
0063222026-05-09,3,11208,18:22:00,18:24:00
0063222026-05-10,2,80100,17:24:00,17:26:00
0063222026-05-10,3,11208,18:22:00,18:24:00
0063222026-05-11,2,80100,17:24:00,17:26:00
0063222026-05-11,3,11208,18:22:00,18:24:00
0063222026-05-12,2,80100,17:24:00,17:26:00
0063222026-05-12,3,11208,18:22:00,18:24:00
0063222026-05-30,2,80100,17:24:00,17:26:00
0063222026-05-30,3,11208,18:22:00,18:24:00
0063222026-06-02,2,80100,17:24:00,17:26:00
0063222026-06-02,3,11208,18:22:00,18:24:00
0063222026-07-25,2,80100,17:24:00,17:26:00
0063222026-07-25,3,11208,18:22:00,18:24:00
0063222026-07-30,2,80100,17:24:00,17:26:00
0063222026-07-30,3,11208,18:22:00,18:24:00
0063222026-09-12,2,80100,17:24:00,17:26:00
0063222026-09-12,3,11208,18:22:00,18:24:00
0063222026-09-14,2,80100,17:24:00,17:26:00
0063222026-09-14,3,11208,18:22:00,18:24:00
0063232026-04-04,2,4040,11:03:00,11:06:00
0063232026-04-04,6,80100,13:05:00,13:08:00
0063232026-04-04,7,11208,14:01:00,14:03:00
0063232026-04-04,10,10600,16:58:00,17:00:00
0069412026-04-04,9,60600,14:54:00,14:59:00
0069412026-04-04,11,65000,16:54:00,16:59:00
0069412026-04-04,12,65300,17:56:00,17:58:00
0069412026-04-04,17,4104,19:53:00,19:57:00
0069712026-04-04,2,4104,8:14:00,8:17:00
0069712026-04-04,7,65300,10:23:00,10:25:00
0069712026-04-04,8,65000,11:38:00,11:43:00
0069712026-04-04,10,60600,13:44:00,13:49:00
0107112026-04-03,2,4104,7:48:00,7:50:00
0107112026-04-03,3,65300,9:19:00,9:21:00
0107112026-04-03,4,65000,10:10:00,10:20:00
0107212026-04-04,2,65300,7:17:00,7:19:00
0107212026-04-04,3,4104,8:55:00,8:57:00
0108122026-04-03,2,4104,8:49:00,8:51:00
0108122026-04-03,3,65300,10:14:00,10:16:00
0109212026-04-03,2,65000,8:56:00,9:06:00
0109212026-04-03,3,65300,9:50:00,9:52:00
0109212026-04-03,4,4104,11:29:00,11:31:00
0109212026-06-01,2,65000,8:56:00,9:06:00
0109212026-06-01,3,65300,9:50:00,9:52:00
0109212026-06-01,4,4104,11:29:00,11:31:00
0110122026-04-03,2,4104,10:49:00,10:51:00
0110122026-04-03,3,65300,12:17:00,12:19:00
0110122026-04-03,4,65000,13:13:00,13:23:00
0111212026-04-03,2,65000,11:15:00,11:25:00
0111212026-04-03,3,65300,12:08:00,12:11:00
0111212026-04-03,4,4104,13:52:00,13:54:00
0113112026-04-04,2,71500,14:18:00,14:20:00
0113112026-04-04,7,65300,16:12:00,16:14:00
0113112026-04-18,2,71500,14:18:00,14:20:00
0113112026-04-18,7,65300,16:12:00,16:14:00
0113112026-06-16,2,71500,14:03:00,14:05:00
0113112026-06-16,7,65300,15:52:00,15:54:00
0115212026-04-03,2,65300,15:48:00,15:50:00
0115212026-04-03,3,4104,17:28:00,17:30:00
0116112026-04-03,2,4104,16:49:00,16:51:00
0116112026-04-03,3,65300,18:10:00,18:12:00
0116112026-04-03,4,65000,19:02:00,19:12:00
0116122026-04-17,2,4104,16:49:00,16:51:00
0116122026-04-17,3,65300,18:10:00,18:12:00
0116122026-04-24,2,4104,16:49:00,16:51:00
0116122026-04-24,3,65300,18:10:00,18:12:00
0116212026-04-03,2,65000,15:26:00,15:36:00
0116212026-04-03,3,65300,16:19:00,16:21:00
0116212026-04-03,4,4104,18:05:00,18:07:00
0118112026-04-03,2,4104,18:49:00,18:51:00
0118112026-04-03,3,65300,20:17:00,20:19:00
0118112026-04-03,4,65000,21:09:00,21:19:00
0118212026-04-03,2,65300,18:42:00,18:44:00
0118212026-04-03,3,4104,20:27:00,20:29:00
0119212026-04-03,2,65000,18:32:00,18:42:00
0119212026-04-03,3,65300,19:31:00,19:35:00
0119212026-04-03,4,4104,21:15:00,21:17:00
0120112026-04-04,2,4104,20:48:00,20:50:00
0120112026-04-04,3,65300,22:28:00,22:30:00
0137112026-04-04,2,4104,14:43:00,14:45:00
0137112026-04-04,9,65300,16:36:00,16:38:00
0137112026-04-04,11,65000,17:40:00,17:52:00
0137112026-04-30,2,4104,14:43:00,14:45:00
0137112026-04-30,9,65300,16:36:00,16:38:00
0137112026-04-30,11,65000,17:40:00,17:52:00
0137112026-05-02,2,4104,14:43:00,14:45:00
0137112026-05-02,9,65300,16:36:00,16:38:00
0137112026-05-02,11,65000,17:40:00,17:52:00
0138212026-04-06,2,65300,19:25:00,19:27:00
0138212026-04-06,3,71500,21:04:00,21:06:00
0138212026-04-07,2,65300,19:25:00,19:27:00
0138212026-04-07,3,71500,21:04:00,21:06:00
0138212026-06-16,2,65300,19:25:00,19:27:00
0138212026-06-16,3,71500,21:04:00,21:06:00
0140212026-04-04,5,65000,19:37:00,19:47:00
0140212026-04-04,7,65300,20:41:00,20:43:00
0140212026-04-04,14,4104,22:47:00,22:49:00
0146032026-04-04,4,60911,14:30:00,14:40:00
0146032026-05-19,4,60911,14:30:00,14:40:00
0146032026-06-18,4,60911,14:30:00,14:40:00
0146032026-06-25,4,60911,14:30:00,14:40:00
0146032026-07-19,4,60911,14:30:00,14:40:00
0146332026-04-04,5,60911,17:39:00,17:51:00
0146332026-05-19,5,60911,17:39:00,17:51:00
0146332026-06-17,5,60911,17:39:00,17:51:00
0146332026-06-24,5,60911,17:39:00,17:51:00
0146332026-07-19,5,60911,17:39:00,17:51:00
0206112026-04-05,2,50500,6:45:00,6:47:00
0206112026-04-05,4,37200,7:43:00,7:45:00
0206112026-05-03,2,50500,6:45:00,6:47:00
0206112026-05-03,4,37200,7:43:00,7:45:00
0206112026-05-17,2,50500,6:45:00,6:47:00
0206112026-05-17,4,37200,7:43:00,7:45:00
0206312026-04-27,4,50500,6:50:00,6:52:00
0206312026-04-27,7,37200,7:53:00,7:55:00
0206312026-05-02,4,50500,6:50:00,6:52:00
0206312026-05-02,7,37200,7:53:00,7:55:00
0206312026-05-16,4,50500,6:50:00,6:52:00
0206312026-05-16,7,37200,7:53:00,7:55:00
0206312026-10-13,4,50500,6:50:00,6:52:00
0206312026-10-13,7,37200,7:53:00,7:55:00
0207012026-04-05,2,37200,7:54:00,7:56:00
0207012026-04-05,4,50500,8:56:00,8:58:00
0207012026-05-03,2,37200,7:54:00,7:56:00
0207012026-05-03,4,50500,8:56:00,8:58:00
0207012026-05-17,2,37200,7:54:00,7:56:00
0207012026-05-17,4,50500,8:56:00,8:58:00
0207012026-08-16,2,37200,7:54:00,7:56:00
0207012026-08-16,4,50500,8:56:00,8:58:00
0207012026-10-13,2,37200,7:54:00,7:56:00
0207012026-10-13,4,50500,8:56:00,8:58:00
0207112026-04-03,2,50500,8:00:00,8:02:00
0207112026-04-03,4,37200,8:58:00,9:00:00
0207112026-07-20,2,50500,8:00:00,8:02:00
0207112026-07-20,4,37200,8:58:00,9:00:00
0207112026-09-07,2,50500,8:00:00,8:02:00
0207112026-09-07,4,37200,8:58:00,9:00:00
0207112026-10-12,2,50500,8:00:00,8:02:00
0207112026-10-12,4,37200,8:58:00,9:00:00
0207212026-04-27,2,50500,9:05:00,9:07:00
0207322026-05-01,3,50500,8:28:00,8:30:00
0207322026-05-02,3,50500,8:28:00,8:30:00
0207322026-05-15,3,50500,8:28:00,8:30:00
0207322026-05-16,3,50500,8:28:00,8:30:00
0207322026-10-12,3,50500,8:28:00,8:30:00
0207412026-04-04,2,37200,8:01:00,8:03:00
0207412026-04-04,4,50500,9:01:00,9:03:00
0207412026-04-04,5,51003,10:13:00,10:15:00
0207412026-04-04,6,51300,11:06:00,11:08:00
0207512026-04-04,4,51300,7:09:00,7:11:00
0207512026-04-04,5,51003,8:00:00,8:03:00
0207512026-04-04,6,50500,9:02:00,9:04:00
0207512026-04-04,8,37200,10:01:00,10:03:00
0208012026-04-05,2,50500,9:44:00,9:46:00
0208012026-05-03,2,50500,9:44:00,9:46:00
0208012026-05-17,2,50500,9:44:00,9:46:00
0208012026-08-16,2,50500,9:44:00,9:46:00
